瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),钦拌 老荤樊(MJ/m2),乞闭 傈款樊(1/10)
133,措傈,2021-09-17,20.7,18.7,22.9,5,1.9,89.4,.7,8.04,8.4
133,措傈,2021-09-18,22.4,17,28.5,,1.3,78.9,10.4,20.89,1.5
133,措傈,2021-09-19,22.9,18,28.2,,1.3,75.5,11.5,20.29,.8
133,措傈,2021-09-20,23.6,18.9,28.2,,3.4,75,11.2,20.43,3.1
133,措傈,2021-09-21,22.6,20.6,26.2,34.3,2,88.3,4.2,10.16,6.5
133,措傈,2021-09-22,22.5,18.1,27.8,10.2,1.8,78.4,9,17.53,3.8
133,措傈,2021-09-23,21.1,16.8,26.8,,1.4,74.6,10.7,19.29,2.6
133,措傈,2021-09-24,21.3,15.2,27.1,,1.7,75,10,18.12,1.5
133,措傈,2021-09-25,21,18.2,24.2,0,1.6,81.1,2,8.26,7.9
133,措傈,2021-09-26,21.3,17.1,25.9,,1.6,76,3.5,13.57,7.9
133,措傈,2021-09-27,22.2,18.8,27.2,.2,2.2,71.9,4.3,13.49,8.5
133,措傈,2021-09-28,22,19.8,25.8,.7,1.6,82.9,.9,8.64,9.9
133,措傈,2021-09-29,21.5,19.5,23.7,19.1,1,97,0,2.82,10
133,措傈,2021-09-30,21.9,18.3,27.6,,1,83.6,9.1,18.57,3
133,措傈,2021-10-01,21.6,16.6,28.4,,1,81.5,7.3,15.82,3.3
133,措傈,2021-10-02,21.4,16.4,27.9,.2,1,79.5,9.6,16.43,1.3
133,措傈,2021-10-03,22.6,16.4,31.2,,1.1,72.9,10.5,17.89,2.6
133,措傈,2021-10-04,22.9,16.8,29,,1.1,81,4.9,10.92,4.9
133,措傈,2021-10-05,23.4,19.3,29.5,,1.1,80.9,9.7,16.95,3.3
133,措傈,2021-10-06,22.6,18.5,28.2,,1.9,81,8.4,15.61,4.3
133,措傈,2021-10-07,20.6,18.8,24.8,3.4,.9,91.8,2,5.76,7.8
133,措傈,2021-10-08,20.3,18.6,22.4,0,.7,95.1,.1,4.13,9.6
133,措傈,2021-10-09,23.2,19.9,28.3,0,1.1,85.9,5.6,12.58,4.9
133,措傈,2021-10-10,22.9,16.9,29.2,5.1,1.4,83.4,7.2,14.08,6.6
133,措傈,2021-10-11,15.4,12.6,17.5,13.5,1,92.8,0,4.55,9.5
133,措傈,2021-10-12,16.2,15.9,17,.5,1.6,90.1,0,2.68,9.8
133,措傈,2021-10-13,19.6,16.1,24.6,,2.8,78.4,,,4.8
133,措傈,2021-10-14,19.9,15.3,26.4,,1.1,79,10.3,16.2,2
133,措傈,2021-10-15,18.6,16.8,21.7,9.7,.7,91.8,.2,6.17,9.3
133,措傈,2021-10-16,12.2,5.4,17.6,4.8,2.1,68,.3,6.95,9.5
133,措傈,2021-10-17,6,.4,12.9,,1.5,55,10.5,18.18,0
133,措傈,2021-10-18,9.6,1.3,17.7,,.9,70,10.5,16.91,2
133,措傈,2021-10-19,10.9,6.7,16.7,3.6,1.1,83.3,6.7,11.49,4.8
133,措傈,2021-10-20,9.3,3.5,17,,.9,74.5,10.3,16.49,.8
133,措傈,2021-10-21,9.5,4.1,16.6,,1,79.1,9.5,13.93,2.3
133,措傈,2021-10-22,10,3.8,17.3,,1.2,73.8,10,15.36,.3
133,措傈,2021-10-23,11.1,4,20,,.8,72.5,10.1,16.02,.5
133,措傈,2021-10-24,11.3,5,19.2,,.8,75.1,9.7,15.67,2.6
133,措傈,2021-10-25,10.8,5.4,18.4,,.9,77,9.8,15.13,.6
133,措傈,2021-10-26,11.8,4.9,19.1,,.8,79.4,9.5,13.86,4.4
133,措傈,2021-10-27,12.9,8.2,20.5,,1.1,71.9,8.1,13.22,1.1
133,措傈,2021-10-28,11.4,4.6,20.1,,1,69.6,10,15.57,0
133,措傈,2021-10-29,13.4,7.5,21,,1.7,69.5,9.9,13.7,3.9
133,措傈,2021-10-30,12.4,8.7,18,,.7,81,1.3,7.49,5.5
133,措傈,2021-10-31,13.3,6.7,21.2,,.8,81.3,9,13.33,1.5
133,措傈,2021-11-01,13.4,9.7,19.7,,1.1,79,7,10.54,4.1
133,措傈,2021-11-02,12.3,8.4,17.6,,.9,75.4,6.9,10.93,5.6
133,措傈,2021-11-03,11.2,5.3,18.7,,.9,79,8.9,13.26,2.8
133,措傈,2021-11-04,13.7,8.3,20.4,.5,.8,79.3,8.6,12.53,4.1
133,措傈,2021-11-05,13,7.5,20.4,,1.2,77.6,6.5,10.57,2.6
133,措傈,2021-11-06,13.9,7.8,21.8,,1.3,72.3,9.2,12.92,.8
133,措傈,2021-11-07,15.4,8.3,21.9,,2.7,68.4,8.6,13.03,4.8
133,措傈,2021-11-08,10.3,6.1,15.5,10.3,2,81.3,1.2,3.1,9.8
133,措傈,2021-11-09,7.7,6.1,10.3,2.8,1.8,81.5,1.7,5.09,8.3
133,措傈,2021-11-10,5.9,3.5,7.7,3,1,93.5,.5,3.17,7.8
133,措傈,2021-11-11,6.7,2.9,10.3,0,1.4,79.3,4.6,6.92,4.5
133,措傈,2021-11-12,5.7,2.8,9.3,.6,1.2,80.4,6,7.79,4.8
133,措傈,2021-11-13,7.2,1,15.2,,.8,81.8,,,2
133,措傈,2021-11-14,10.2,3.9,17.6,,1,75.3,8.6,10.43,2.1
133,措傈,2021-11-15,10.1,4.7,16.8,,.7,80.3,8.2,10.84,1.4
133,措傈,2021-11-16,8.7,3.9,16.4,,.9,68.1,8.8,11.61,0
133,措傈,2021-11-17,8.3,1.5,15.6,,.9,67.4,9.1,12.47,2
133,措傈,2021-11-18,10.3,3.6,16.5,,1.2,82,6.3,8.57,4.5
133,措傈,2021-11-19,12,7,18.3,,1.1,86.9,6.8,8.68,4.5
133,措傈,2021-11-20,11.8,8.2,17.3,,.7,83.1,5,8.3,5.1
133,措傈,2021-11-21,10.8,6.8,15.1,,.9,83.5,.3,4.34,9
133,措傈,2021-11-22,5.3,1.8,12.6,3.6,2.5,78.8,4.7,7.37,7.1
133,措傈,2021-11-23,1.8,-1.5,3.8,.2,1.5,76.6,3.7,5.68,5
133,措傈,2021-11-24,6.1,-.1,12.4,0,1.6,66,8.6,10.72,3.1
133,措傈,2021-11-25,8.7,3.9,15.8,,1.6,66.5,8.3,10.66,.8
133,措傈,2021-11-26,5.4,-.3,11.7,,1.1,62.5,8.7,11.44,.4
133,措傈,2021-11-27,4,-.7,11.6,,.8,58.9,9,11.72,0
133,措傈,2021-11-28,4.9,-2.3,14.5,,.9,57.1,7.4,10.49,2.8
133,措傈,2021-11-29,6.3,-.6,13.2,,.7,73,6.6,9.07,3.3
133,措傈,2021-11-30,6.1,3.3,9.9,20.7,2,86.8,.2,1.49,9.4
133,措傈,2021-12-01,.9,-2.6,3.8,0,2.8,59.9,7.1,8.13,4.9
133,措傈,2021-12-02,2.6,-4.2,8.4,.1,1.2,69.5,7.3,10.66,4.3
133,措傈,2021-12-03,4.5,.1,8.7,1.6,2.3,68.4,8.2,10.52,4.8
133,措傈,2021-12-04,.6,-2.5,3.6,.1,.8,74.8,2.3,2.96,2.4
133,措傈,2021-12-05,2.1,-3.3,10.5,,.8,78.9,6.2,9.89,1.3
133,措傈,2021-12-06,4.4,-1,12.3,,.7,78.9,4.4,6.75,4.4
133,措傈,2021-12-07,5.4,-.2,12.7,,.9,77.6,8.5,9.43,0
133,措傈,2021-12-08,5.6,.1,13.3,,.7,80.5,8.6,10.52,1
133,措傈,2021-12-09,5.6,.1,11.5,,.7,81.3,3.8,6.56,6
133,措傈,2021-12-10,6.6,3.4,10.5,1.5,.5,95.6,1.4,2.72,8.4
133,措傈,2021-12-11,7.3,4.3,11.1,,.7,86.6,2.3,5.91,8.9
133,措傈,2021-12-12,3.9,-2.5,8.9,,2.1,66.4,5.4,8.01,4.1
133,措傈,2021-12-13,-1.6,-5.7,4.5,,1.2,52.5,8.8,11.29,0
133,措傈,2021-12-14,3.4,-3.9,8.9,0,1.1,69.3,,,8.3
133,措傈,2021-12-15,8.3,5.1,12.8,.1,1.1,81.9,2.8,4.61,6.8
133,措傈,2021-12-16,6.7,4.8,11.2,,.8,83.8,1.8,4.85,8.9
133,措傈,2021-12-17,-2,-8.4,6.1,0,3.6,60.9,6.9,8.7,6.1
133,措傈,2021-12-18,-3.8,-11.3,3.3,.1,1.4,66.4,7.9,10.57,3.6
133,措傈,2021-12-19,1.5,-2.4,6.2,.4,1.4,72.5,8.5,10.42,2
133,措傈,2021-12-20,6.7,-.8,11.9,,1.3,72.9,3.8,5.55,4.9
133,措傈,2021-12-21,7.9,1.7,14.1,,1.4,72.9,7.2,8.47,2.6
133,措傈,2021-12-22,2.9,-2.5,10.6,,.8,55.5,8.6,10.34,0
133,措傈,2021-12-23,2.7,-3.1,10.5,,.8,61.1,8.3,9.39,.9
133,措傈,2021-12-24,1.8,-2.5,9.4,,2.2,67.9,2.3,5.76,7.1
133,措傈,2021-12-25,-7.1,-10.3,-2.5,0,3.6,53.1,8.4,11.26,2.4
133,措傈,2021-12-26,-9.5,-14.5,-3.5,0,2,53.9,8.6,11.27,.3
133,措傈,2021-12-27,-4.4,-12.2,1.3,0,1.5,59.6,6.4,9.16,5.1
133,措傈,2021-12-28,-.5,-3.2,3.5,0,.7,83.4,.2,3.65,6.5
133,措傈,2021-12-29,2.4,-2.1,7.2,0,1.7,70.8,2.2,5.26,6.5
133,措傈,2021-12-30,-1.4,-4.5,3,.5,2.5,59.8,5.2,7.11,5.5
133,措傈,2021-12-31,-5,-8.3,.5,0,2.3,51.6,8.7,11.56,0
133,措傈,2022-01-01,-4.4,-10,2.3,,1.2,54.5,8.6,10.74,2.9
133,措傈,2022-01-02,-1.2,-6.2,6.3,0,1.7,58.5,5.2,7.68,3.9
133,措傈,2022-01-03,-1.7,-7.9,4.2,,1.5,63.6,8.5,10.56,2.6
133,措傈,2022-01-04,.1,-4.2,5.4,0,2.2,48.5,8.7,11.35,1.4
133,措傈,2022-01-05,-1.4,-5.7,2.6,,1,53.1,.4,5.52,9.4
133,措傈,2022-01-06,-.7,-5.4,6.2,,1.6,48.4,8.7,11.29,0
133,措傈,2022-01-07,-1.5,-7.5,6.9,,1.2,50.8,8.7,11.28,0
133,措傈,2022-01-08,.7,-7,7.1,,1.4,56.5,8.4,10.6,3
133,措傈,2022-01-09,2.5,-1.9,8,,1.2,63.5,6.1,8.14,5.1
133,措傈,2022-01-10,.7,-4.6,7,0,1.3,62.9,5.4,8.6,6.6
133,措傈,2022-01-11,-3.8,-7.3,.7,.3,3.4,55.5,7.8,11.46,4.8
133,措傈,2022-01-12,-5.1,-10.8,1.6,0,2.3,49.4,8.8,11.94,1.1
133,措傈,2022-01-13,-4.5,-6.8,-.3,.4,3.1,51.9,7.2,11.24,2.9
133,措傈,2022-01-14,-4,-10.4,3.5,,1.4,46,8.8,12.36,1.3
133,措傈,2022-01-15,.6,-6.2,6.3,,1,45,4.3,8.88,8
133,措傈,2022-01-16,.7,-4.3,4.2,0,3.3,53,8.1,12.05,2.8
133,措傈,2022-01-17,-3.1,-7.2,2.3,0,2.2,59.3,4.1,8.59,4.5
133,措傈,2022-01-18,-4.4,-9.7,2.6,,1.7,40.5,9,12.66,0
133,措傈,2022-01-19,-3.2,-9.5,4.1,0,1.9,59.6,4.6,8.13,5
133,措傈,2022-01-20,-4,-9.4,3.2,,1.5,56.5,8.9,12.28,0
133,措傈,2022-01-21,-1.9,-9.1,6.8,,1,50.6,9,12.91,1.3
133,措傈,2022-01-22,3.6,-2.8,9.3,0,1,47.1,2.1,7.13,8.4
133,措傈,2022-01-23,4.6,.5,10.2,,1.4,50.5,2.3,7.35,5.3
133,措傈,2022-01-24,4.1,-2.4,9.9,,3.1,55.6,5.7,10.13,4.9
133,措傈,2022-01-25,3.4,1.3,4.8,.2,1.8,76,0,1.27,8
133,措傈,2022-01-26,2.7,-.5,6.6,,2.1,56.5,3.3,7.97,7.4
133,措傈,2022-01-27,.3,-3.4,6.5,,1.6,49.9,8.9,12.45,2.6
133,措傈,2022-01-28,-1,-5.1,5.2,,1.7,49.3,9.1,13.65,2.8
133,措傈,2022-01-29,-2,-5.9,4.6,,1.8,45.1,8.9,13.74,3.4
133,措傈,2022-01-30,-2,-7.1,4.7,,1.6,44.3,9.1,12.68,2.1
133,措傈,2022-01-31,-.5,-7.6,7.2,.3,1.5,54.4,9.4,13.68,1.5
133,措傈,2022-02-01,.4,-.9,2.2,0,2.4,64.5,1.5,5.82,7.4
133,措傈,2022-02-02,-.2,-3.9,4,,2.6,44.9,7.8,13.39,4.9
133,措傈,2022-02-03,-1.7,-5.2,4.3,,2.4,44.1,9.4,14.7,1.4
133,措傈,2022-02-04,-2.4,-5,2.6,0,2.6,53,6.1,12.42,7.5
133,措傈,2022-02-05,-4.9,-9.1,.2,0,2.5,59.6,6.1,11.3,2.9
133,措傈,2022-02-06,-3,-8.6,2.9,0,2.2,61.9,5.4,10.73,1.5
133,措傈,2022-02-07,-2.1,-7.5,2.7,,1.8,47.3,4.1,9.62,5.3
133,措傈,2022-02-08,-.1,-5.7,7,,1.5,47.9,6.8,11.87,2.4
133,措傈,2022-02-09,1.5,-6,8.9,,1,45.4,8.4,13.6,5.4
133,措傈,2022-02-10,2.9,-1.3,9.4,,1.7,39.6,9.2,14.88,2.1
133,措傈,2022-02-11,2.8,-4.7,10.7,,1.6,45.9,9.5,14.67,2.8
133,措傈,2022-02-12,4.3,-1.9,12.5,,1.4,44.8,9.4,14.64,3.3
133,措傈,2022-02-13,5,-.4,11.7,,1.3,48.3,4.4,10.63,4.6
133,措傈,2022-02-14,4.1,-2,12.3,0,2,55.5,7.6,13.23,5.5
133,措傈,2022-02-15,-2.3,-6.1,1,0,3.5,53.5,2.4,9.49,6
133,措傈,2022-02-16,-5.6,-8.7,-1.7,0,3.4,55.3,6.9,13.5,3.3
133,措傈,2022-02-17,-5.5,-10.6,.4,,2.1,43.9,9.8,16.93,.8
133,措傈,2022-02-18,-.9,-9.5,8.1,,1.2,39.4,9.6,16.87,5
133,措傈,2022-02-19,.5,-3.4,5.2,0,2.4,45.1,2.6,9.34,8.9
133,措傈,2022-02-20,-3.2,-6.6,1.3,0,3.4,40.9,10,18.04,1.4
133,措傈,2022-02-21,-.7,-7.5,5.5,0,2.5,50.3,7.1,13.57,3
133,措傈,2022-02-22,-2.2,-7.1,3,0,3,44.9,8.8,16.12,3
133,措傈,2022-02-23,-4.1,-8.6,2.5,,2.6,34.9,9.8,17.32,2.6
133,措傈,2022-02-24,-1.6,-9.3,5.9,,2,41.9,10.4,18.53,0
133,措傈,2022-02-25,2.9,-5.2,10.1,,1.7,63.1,7.6,14.68,1.5
133,措傈,2022-02-26,6.8,2,12.7,1.4,3.1,62.1,8.1,15.23,3.4
133,措傈,2022-02-27,5,-1.3,12.2,,2.3,46.9,10.4,18.87,0
133,措傈,2022-02-28,6.9,-1.1,14.1,,1.5,44.3,8.2,14.49,6.4
133,措傈,2022-03-01,6.7,1.2,12.7,.6,2.1,64.9,1.8,8.76,6.1
133,措傈,2022-03-02,3.8,-2.9,11.6,,2,52.9,10.7,18.95,0
133,措傈,2022-03-03,7,-.5,14.6,,2.1,49.5,10.4,18.78,0
133,措傈,2022-03-04,8.6,-.3,16.8,0,2.4,48.6,6.8,15.04,4.9
133,措傈,2022-03-05,3.9,-.7,9,,4.2,36,10.7,20.12,.3
133,措傈,2022-03-06,2.2,-2.9,9.6,,2.3,32.3,10.8,20.91,.5
133,措傈,2022-03-07,4.3,-2.9,12.1,,1.4,36.3,9.7,17.93,4.5
133,措傈,2022-03-08,6.1,-2.1,15.3,,1.4,48.9,10.4,18.36,1.9
133,措傈,2022-03-09,7.8,-.3,16.7,,1.2,51.9,8.2,18.31,1.1
133,措傈,2022-03-10,9.6,.9,18.3,,1.4,39.9,8,14.65,4.9
133,措傈,2022-03-11,11,3.8,17.6,,1,55.1,1,8.96,6.9
133,措傈,2022-03-12,15.3,9,21.6,,1.6,64.1,2.8,11.74,7.1
133,措傈,2022-03-13,14.4,13,16.7,24.6,1.7,88.3,0,1.5,9.9
133,措傈,2022-03-14,11.3,6,15.5,3.2,1.7,85.8,.2,2.98,8.6
133,措傈,2022-03-15,9.4,3.5,16.3,,1.6,65.1,8.6,18.95,4.4
133,措傈,2022-03-16,11.3,3.1,19.4,,1.7,58,8.4,18.24,4.1
133,措傈,2022-03-17,9.1,6.4,11.1,5.8,2.3,79.1,0,3.09,10
133,措傈,2022-03-18,6.4,5,8.5,3.9,3.6,76,0,4.57,9.8
133,措傈,2022-03-19,4.1,2.9,6.2,12.9,2,82.8,.2,3.93,9.4
133,措傈,2022-03-20,5.1,2,10.4,0,1.9,68.9,2.1,10.64,8.4
133,措傈,2022-03-21,5.8,-1.1,12.4,,1.7,48.6,8.7,17.26,7.9
133,措傈,2022-03-22,6.9,1,13.6,,1.7,44.3,9.5,20.33,4.6
133,措傈,2022-03-23,5.8,3.1,9.6,0,1.5,60.3,.7,7.82,6.3
133,措傈,2022-03-24,8.7,1.2,15.6,,1.7,61.4,5,15.16,5.5
133,措傈,2022-03-25,12.6,5.3,19,9.1,2.1,66.6,2.4,13.32,9.5
133,措傈,2022-03-26,11,7.9,14.7,13.7,2.5,89.6,0,3.45,8.3
133,措傈,2022-03-27,8.4,2.9,16.6,,3,53.3,11.1,21.32,2.3
133,措傈,2022-03-28,7.7,-.5,16.1,,1.4,44.1,11,23,1.5
133,措傈,2022-03-29,10.7,1.6,18.9,,1.5,49.8,11.5,23.51,0
133,措傈,2022-03-30,12.4,4.8,18.3,.2,1.4,69,2.1,9.16,7.5
133,措傈,2022-03-31,11.4,8,15,0,2.1,69.4,.1,8.62,9.3
133,措傈,2022-04-01,9.7,4.3,15.9,,2.1,47.4,10.5,22.55,4
133,措傈,2022-04-02,8.1,1.4,15.7,,2,47.3,11.5,24.71,0
133,措傈,2022-04-03,9.6,1.1,17.9,,1.8,45,11.8,24.46,0
133,措傈,2022-04-04,10.8,2.7,19.7,,1.7,41.8,11.8,24.35,0
133,措傈,2022-04-05,10.3,2.7,17.8,,1.8,38.6,6.8,18.65,6.1
133,措傈,2022-04-06,12.5,5,20.9,,1.8,36.8,11.1,23.47,1.3
133,措傈,2022-04-07,11.9,7.6,18.9,.7,1.9,47.9,8.5,21.23,3.8
133,措傈,2022-04-08,13.9,3.2,23,,1.7,35.1,12,25.09,0
133,措傈,2022-04-09,18.2,9.8,25.9,,2.2,39.8,11.2,23,.3
133,措傈,2022-04-10,18.6,10,27.6,,1.7,43.3,9.6,23.36,3.8
133,措傈,2022-04-11,20.6,12.1,28.3,,1.6,54.1,11.9,24.42,1.5
133,措傈,2022-04-12,20.7,14.8,27.2,,2.1,66.3,10.7,23.65,3
133,措傈,2022-04-13,14,9.1,17.9,29,2.3,87.5,0,1.69,9.8
133,措傈,2022-04-14,10.7,8.7,14.1,2.2,2.6,74,.5,8.75,8.8
133,措傈,2022-04-15,12.6,6.4,19.5,,2.4,54.3,11.5,24.04,2.5
133,措傈,2022-04-16,13.1,6.1,20.5,,2,44.4,12.3,25.98,1.6
133,措傈,2022-04-17,13.9,4.7,22.5,,1.8,40.3,12.1,26.44,2.3
133,措傈,2022-04-18,15,9.2,23.3,,1.7,43,7.9,19.83,7.5
133,措傈,2022-04-19,15.7,7.1,24.7,,1.7,38.9,12.2,25.34,2.1
133,措傈,2022-04-20,15.2,6.3,23,,1.9,41.1,12.4,26.95,.1
133,措傈,2022-04-21,14.6,7.5,21.3,,1.6,50.1,5,15.82,3.8
133,措傈,2022-04-22,16.7,10.8,23.6,,2.3,64.1,6.3,16.66,4.1
133,措傈,2022-04-23,18.9,12.7,26.1,,1.4,55.3,6.6,20.53,8.3
133,措傈,2022-04-24,19.7,14.1,26.9,,1.8,64.5,9.4,24.41,3.9
133,措傈,2022-04-25,20.1,15,26.1,6.7,1.2,66,2.3,13.49,9.9
133,措傈,2022-04-26,18.8,15.9,24.1,21.3,1.8,79.1,2,12.3,7.5
133,措傈,2022-04-27,17.2,10.4,24.2,,1.7,40.3,12,25.71,2.4
133,措傈,2022-04-28,17.8,10.4,26.4,,2,49.5,7.5,21.48,5.5
133,措傈,2022-04-29,13.1,9.3,16.5,9.8,2.9,67.1,1.5,13.01,8.9
133,措傈,2022-04-30,13.7,10,18.1,,2.2,60.3,1.4,13.41,7.4
133,措傈,2022-05-01,13.4,6.9,20.1,,2.1,51.5,12.2,26.84,1.6
133,措傈,2022-05-02,13.9,8.5,20.1,,2.4,49.6,10.9,25.19,1.6
133,措傈,2022-05-03,14.1,5.5,21.4,,1.9,45.3,12.7,27.85,0
133,措傈,2022-05-04,16.7,7.4,25,,2.1,44.9,12.5,27.56,0
133,措傈,2022-05-05,18.5,8.9,26.7,,1.6,49.8,13,28.81,0
133,措傈,2022-05-06,19.6,11.9,28.3,,1.5,64.3,8,22.93,2.1
133,措傈,2022-05-07,18.3,13,24.8,,2.2,56.1,7.8,22.24,5.8
133,措傈,2022-05-08,17.1,11.5,23.7,.9,2.8,49.8,6.3,21.28,7.4
133,措傈,2022-05-09,17.3,10.6,23.7,2.7,2.5,55.6,9.8,25.98,6.3
133,措傈,2022-05-10,19.2,11.5,26.3,,2.5,36.5,11,28.69,5.4
133,措傈,2022-05-11,20,14.8,26.1,,1.3,48.3,4.7,20.02,8.3
133,措傈,2022-05-12,21,15.2,28.3,,1.2,52.4,4,18.04,8.8
133,措傈,2022-05-13,19,15.1,22.1,0,1.8,56.1,.6,9.97,7.1
133,措傈,2022-05-14,15.7,10.1,22.8,,2.7,41.5,11.2,26.32,4.5
133,措傈,2022-05-15,15.5,8.9,22.2,,2.1,38.9,11.9,29.16,2.8
133,措傈,2022-05-16,16.6,7.4,24.6,,2.1,39.6,13.4,29.3,0
133,措傈,2022-05-17,20.4,10.9,28.4,,2.2,43,13.1,28.3,.4
133,措傈,2022-05-18,22.4,16.7,28.4,,2.5,35.4,12.5,25.78,1.1
133,措傈,2022-05-19,20.7,16.9,25.8,,2.2,31.4,3.1,17.41,7.8
133,措傈,2022-05-20,20.7,13.8,28.1,,1.5,51.6,9.1,24.49,3.8
133,措傈,2022-05-21,20.8,14.2,28.7,,2,64,11.7,26.58,1
133,措傈,2022-05-22,21.1,15.6,27.8,,3,67,13,27.77,.8
133,措傈,2022-05-23,22.6,15.9,30.3,,2.2,62.8,10.6,25.03,2.9
133,措傈,2022-05-24,23.1,14.9,31.4,,1.9,49.6,13.1,28.75,0
133,措傈,2022-05-25,22.3,15.6,29.6,,1.9,54.1,9.9,24.93,5
133,措傈,2022-05-26,19.4,13.6,26.1,4.5,2.2,55.9,12.6,28.96,1.9
133,措傈,2022-05-27,21.5,15.8,28.5,,2.9,51.8,12.7,29.26,.4
133,措傈,2022-05-28,23.1,16.5,29.9,,2.5,42.8,13.3,24.45,3.8
133,措傈,2022-05-29,23.4,15,31.6,,1.6,50.3,12.9,27.92,2.8
133,措傈,2022-05-30,21.4,18.1,25.4,0,2.1,66.1,.2,11.04,8.6
133,措傈,2022-05-31,21.4,13,28.7,,1.9,39.5,13.1,29.47,2.3
133,措傈,2022-06-01,23.2,15,31.8,,2.1,33.6,13.6,30.03,1.6
133,措傈,2022-06-02,22.5,14.5,29.7,,2.1,58,13.3,29.17,.6
133,措傈,2022-06-03,24.8,17.6,33.1,,1.9,58.6,10.5,27.21,2.6
133,措傈,2022-06-04,25.1,18.8,30.6,,3.4,49,7.6,21.68,7.1
133,措傈,2022-06-05,18.6,16.9,24.7,6.2,3.1,78.8,0,5.28,9.8
133,措傈,2022-06-06,19.4,16.6,23.7,2.8,2,78.3,3.8,13.09,5.9
133,措傈,2022-06-07,17.3,14.8,20.5,0,2.4,77.6,1.6,8,7.8
133,措傈,2022-06-08,20.7,15.4,27.9,.2,2.5,64.5,7.3,25,7
133,措傈,2022-06-09,22.4,18.5,27.7,,1.6,66.3,5.7,20.99,6.6
133,措傈,2022-06-10,23.6,17.1,30.1,,1.5,61.4,6.7,21.54,5.3
133,措傈,2022-06-11,24.3,19,31.5,,2.1,57.8,8.1,23.43,5.3
133,措傈,2022-06-12,24.3,19.3,29.6,0,2.8,56,7.9,21.95,5.4
133,措傈,2022-06-13,23.1,19.7,27.8,0,3.6,54.3,9.8,25.13,7.8
133,措傈,2022-06-14,17.9,15.9,20.7,6.3,3.4,76,0,7.39,9.6
133,措傈,2022-06-15,19.8,15.4,26.2,36.5,1.8,80.1,3.7,14.49,8
133,措傈,2022-06-16,22,18.8,27.7,0,1.8,61.6,7.9,24.17,4.1
133,措傈,2022-06-17,23.4,17.1,29.5,0,1.3,69.8,6.9,18.5,6.5
133,措傈,2022-06-18,25.2,21.7,29.6,0,1.6,69.3,5.6,18.14,5.9
133,措傈,2022-06-19,25.1,21.6,29.2,,1.4,71.5,1.2,14.56,8.3
133,措傈,2022-06-20,26.8,22.2,33,,1.4,67.1,8.3,24.21,4.3
133,措傈,2022-06-21,28.1,21.9,35.7,,1.5,61.8,12.2,27.06,1.1
133,措傈,2022-06-22,27.5,22.1,33.9,,2,61,10.9,26.95,2.5
133,措傈,2022-06-23,25.1,22.8,29.9,29.6,2.2,83.3,1.1,7.06,8.5
133,措傈,2022-06-24,25,23.1,29.1,10.7,2.7,77.8,6.5,22.56,6.4
133,措傈,2022-06-25,27.8,22.8,32.9,,2.4,68.1,8.8,24.87,2.9
133,措傈,2022-06-26,27.4,24.9,31.1,.2,2.5,72.8,2.2,11.14,7.9
133,措傈,2022-06-27,28,25.3,31.1,3.6,3.2,71.8,.4,11.59,9.6
133,措傈,2022-06-28,29.4,27.4,32,,5.2,60.1,3.5,17.57,8.9
133,措傈,2022-06-29,26.7,23.9,29.8,18.6,3.3,79.3,0,7.26,9.5
133,措傈,2022-06-30,27.2,24.5,31.6,2.9,2.5,78.5,2.6,16.29,7.4
133,措傈,2022-07-01,28.6,22.6,34.5,,1.5,69,11.3,25.27,3.9
133,措傈,2022-07-02,29.6,23.6,35.3,,1.3,65.9,12.5,28.12,2.6
133,措傈,2022-07-03,28.1,23.2,34.7,38.7,1.4,73.1,7.2,20.23,6.1
133,措傈,2022-07-04,27.6,23.4,33.5,0,1.2,76.5,4.9,17.32,6.4
133,措傈,2022-07-05,28.2,24.6,33.7,0,1.3,77.3,3.2,17.9,7.4
133,措傈,2022-07-06,30.1,25.5,35.4,,2.1,69.3,4.1,20.32,8.5
133,措傈,2022-07-07,29.5,26.3,34.1,3.2,3,67.6,5.4,18.04,7.6
133,措傈,2022-07-08,27.6,24.4,31.9,.9,1.8,74.6,3.5,13.92,5.6
133,措傈,2022-07-09,26.5,23.2,30,,1,75.6,1.2,11.83,7.1
133,措傈,2022-07-10,28.7,24,35.1,7.8,1.3,71.6,6.3,22.56,6.1
133,措傈,2022-07-11,25.1,23.1,28.2,16.3,1.2,87.9,.3,9.27,7.4
133,措傈,2022-07-12,27,23.1,30.4,0,1.4,78.1,.8,12.17,8
133,措傈,2022-07-13,24.8,23.8,26.4,10.6,2.6,85.1,0,4.12,10
133,措傈,2022-07-14,26,24,30,.5,2,81.3,2.6,13.23,8.6
133,措傈,2022-07-15,26.1,22,31.5,,1.7,70.1,10.5,25.68,3.4
133,措傈,2022-07-16,26.2,22.5,31.4,,2.1,68.9,9.7,24.64,4.9
133,措傈,2022-07-17,26,21.7,30.9,,1.8,71.1,4.2,19.77,7.4
133,措傈,2022-07-18,22.3,21.1,25.5,57.4,1.8,91.6,0,4.3,9.3
133,措傈,2022-07-19,25,20.9,30.3,,1.5,81.3,4.1,19.12,8.1
133,措傈,2022-07-20,27.6,22.9,32.7,0,1.3,70.4,7.6,24.2,7.6
